x,y
400, 0.03638368246968027
402.61682242990656, 0.03528114663726571
405.23364485981307, 0.034178610804851156
407.66355140186914, 0.03307607497243661
409.7196261682243, 0.034178610804851156
412.5233644859813, 0.03528114663726571
414.95327102803736, 0.03307607497243661
417.5700934579439, 0.03307607497243661
419.8130841121495, 0.034178610804851156
422.61682242990656, 0.03638368246968027
425.42056074766356, 0.03858875413450937
427.66355140186914, 0.037486218302094816
430.46728971962614, 0.037486218302094816
432.7102803738318, 0.037486218302094816
435.3271028037383, 0.04520396912899669
438.13084112149534, 0.04851157662624035
440.1869158878505, 0.05181918412348401
442.61682242990656, 0.05622932745314223
444.67289719626166, 0.05843439911797133
446.3551401869159, 0.06063947078280044
448.22429906542055, 0.0639470782800441
450.46728971962614, 0.06835722160970231
452.5233644859813, 0.07056229327453142
453.8317757009346, 0.07386990077177509
455.14018691588785, 0.07497243660418963
456.4485981308411, 0.07607497243660419
459.25233644859816, 0.08489525909592062
460.1869158878505, 0.08710033076074973
460.1869158878505, 0.08710033076074973
461.30841121495325, 0.09040793825799338
457.94392523364485, 0.08158765159867695
462.803738317757, 0.09592061742006615
464.4859813084112, 0.10253583241455347
466.3551401869159, 0.10804851157662625
468.22429906542055, 0.11356119073869901
470.46728971962614, 0.12127894156560089
471.77570093457945, 0.13230429988974643
473.6448598130841, 0.1400220507166483
474.95327102803736, 0.14773980154355018
476.6355140186916, 0.15325248070562295
479.6261682242991, 0.16097023153252482
481.49532710280374, 0.17420066152149946
483.7383177570093, 0.18191841234840134
486.1682242990654, 0.19073869900771775
488.5981308411215, 0.20176405733186328
491.21495327102804, 0.2160970231532525
493.8317757009346, 0.23042998897464168
496.2616822429907, 0.24917309812568908
498.31775700934577, 0.2657111356119074
500.5607476635514, 0.2855567805953694
502.803738317757, 0.3031973539140022
505.23364485981307, 0.3274531422271224
507.2897196261682, 0.3472987872105843
508.78504672897196, 0.3627342888643881
510.2803738317757, 0.3792723263506064
512.8971962616822, 0.3958103638368247
514.7663551401869, 0.4079382579933848
518.1308411214953, 0.42006615214994486
521.3084112149533, 0.4310915104740904
524.8598130841121, 0.4454244762954796
526.9158878504672, 0.4553472987872106
530.0934579439252, 0.4729878721058434
532.3364485981308, 0.49503858875413453
534.9532710280374, 0.5214994487320838
536.2616822429907, 0.5435501653803748
537.9439252336449, 0.5689084895259096
540, 0.5953693495038589
542.2429906542056, 0.6218302094818081
543.5514018691589, 0.6527012127894156
545.0467289719626, 0.6846747519294377
548.2242990654206, 0.7155457552370452
550.6542056074766, 0.7298787210584344
553.2710280373832, 0.7309812568908489
555.5140186915887, 0.7254685777287762
556.8224299065421, 0.711135611907387
546.5420560747664, 0.6979051819184123
542.6168224299065, 0.6361631753031973
544.2990654205607, 0.669239250275634
540.9345794392523, 0.607497243660419
558.6915887850467, 0.6901874310915105
559.626168224299, 0.6769570011025359
560.5607476635514, 0.6615214994487321
561.4953271028037, 0.6515986769570011
562.4299065420561, 0.6350606394707828
563.9252336448599, 0.61742006615215
565.0467289719626, 0.5997794928335171
566.5420560747664, 0.5843439911797134
568.2242990654206, 0.5711135611907387
570.0934579439252, 0.5633958103638368
571.9626168224299, 0.557883131201764
574.2056074766356, 0.5600882028665932
575.5140186915887, 0.5667034178610805
576.8224299065421, 0.5788313120176406
578.5046728971963, 0.5931642778390298
580, 0.6041896361631753
581.6822429906542, 0.6229327453142227
582.9906542056075, 0.639470782800441
584.1121495327103, 0.6560088202866593
585.981308411215, 0.6846747519294377
585.233644859813, 0.6703417861080485
587.4766355140187, 0.7056229327453143
586.9158878504672, 0.6957001102535832
588.9719626168225, 0.7155457552370452
590.0934579439252, 0.7298787210584344
591.4018691588785, 0.7420066152149944
592.8971962616822, 0.7453142227122381
594.9532710280373, 0.7475192943770673
596.2616822429907, 0.7420066152149944
596.6355140186915, 0.7353914002205072
597.0093457943925, 0.7254685777287762
597.7570093457944, 0.7089305402425579
598.5046728971963, 0.6879823594266814
599.0654205607477, 0.6714443219404631
600.1869158878504, 0.6504961411245865
600.9345794392523, 0.6218302094818081
601.6822429906542, 0.587651598676957
602.4299065420561, 0.5567805953693495
603.3644859813085, 0.5314222712238148
604.2990654205607, 0.49944873208379276
605.233644859813, 0.46747519294377066
605.7943925233644, 0.43770672546857775
607.1028037383178, 0.4057331863285557
607.6635514018692, 0.37816979051819183
608.5981308411215, 0.34509371554575524
609.7196261682243, 0.3131201764057332
610.8411214953271, 0.28114663726571115
611.9626168224299, 0.2557883131201764
613.4579439252336, 0.22601984564498345
615.1401869158879, 0.1918412348401323
616.8224299065421, 0.16097023153252482
619.0654205607477, 0.13120176405733186
620.5607476635514, 0.11025358324145534
622.2429906542056, 0.0948180815876516
624.1121495327103, 0.08158765159867695
626.1682242990654, 0.06945975744211687
628.0373831775701, 0.05953693495038589
631.214953271028, 0.0474090407938258
629.7196261682243, 0.05292171995589857
634.018691588785, 0.03858875413450937
636.4485981308411, 0.03197353914002205
639.626168224299, 0.029768467475192944
642.2429906542056, 0.02535832414553473
645.0467289719626, 0.023153252480705624
647.6635514018692, 0.02205071664829107
650.2803738317757, 0.019845644983461964
652.8971962616822, 0.019845644983461964
655.8878504672897, 0.019845644983461964
658.5046728971963, 0.018743109151047408
660.7476635514018, 0.017640573318632856
