x,y
321.8641390205371,0.9778129952456419
321.8641390205371,0.9778129952456419
321.8641390205371,0.936608557844691
323.8388625592417,0.901743264659271
325.02369668246445,0.8684627575277338
325.02369668246445,0.8684627575277338
329.7630331753555,0.820919175911252
329.7630331753555,0.820919175911252
326.6034755134281,0.844690966719493
330.9478672985782,0.7812995245641838
334.8973143759874,0.722662440570523
333.71248025276464,0.7464342313787639
336.47709320695105,0.6973058637083994
339.2417061611375,0.652931854199683
341.216429699842,0.618066561014263
343.98104265402844,0.5816164817749604
345.5608214849921,0.5388272583201268
348.7203791469194,0.5118858954041204
357.4091627172196,0.48811410459587956
361.35860979462876,0.5166402535657686
364.51816745655606,0.5419968304278923
351.48499210110583,0.49128367670364503
368.07266982622434,0.5784469096671949
368.07266982622434,0.5784469096671949
373.6018957345972,0.6212361331220285
379.5260663507109,0.6703645007923931
387.03001579778834,0.7210776545166403
392.95418641390205,0.7385103011093502
398.08846761453395,0.7638668779714739
398.08846761453395,0.7638668779714739
406.3823064770932,0.7987321711568939
413.0963665086888,0.8288431061806656
424.9447077409163,0.8827258320126783
417.4407582938388,0.8605388272583202
426.9194312796209,0.9175911251980983
426.9194312796209,0.9175911251980983
432.8436018957346,0.9667194928684628
437.1879936808847,0.9873217115689382
445.086887835703,1.0015847860538827
445.086887835703,1.0015847860538827
454.1706161137441,1.006339144215531
460.0947867298578,0.9730586370839936
460.0947867298578,0.9730586370839936
467.20379146919436,0.9270998415213947
474.3127962085308,0.8510301109350238
471.9431279620853,0.8843106180665611
477.07740916271723,0.8114104595879557
480.63191153238546,0.7765451664025357
486.1611374407583,0.7305863708399366
488.1358609794629,0.6767036450079239
488.1358609794629,0.6767036450079239
491.69036334913113,0.624405705229794
495.6398104265403,0.5736925515055468
498.0094786729858,0.5166402535657686
501.95892575039494,0.45958795562599053
509.4628751974724,0.37559429477020606
505.1184834123223,0.4152139461172742
505.1184834123223,0.4152139461172742
513.0173775671406,0.3232963549920761
515.3870458135862,0.2694136291600634
521.7061611374407,0.2202852614896989
526.8404423380726,0.1711568938193344
532.3696682464455,0.1283676703645008
541.4533965244866,0.07765451664025357
548.5624012638231,0.04595879556259905
558.436018957346,0.02694136291600634
571.4691943127962,0.011093502377179081
582.5276461295418,0
589.6366508688784,0.003169572107765452
