x, y
360, 0.34814792209201456
377.32772633999207, 0.28888888888888936
392.79885593848894, 0.2444444444444451
415.0773369511472, 0.2444444444444451
427.4543086184731, 0.27407430013020895
435.49927787941715, 0.31111111111111145
444.78197830135815, 0.3629631890190974
456.5400843881857, 0.4518520779079865
467.0604593140164, 0.5407409667968749
476.9620253164557, 0.6370371500651039
484.38818565400845, 0.718518744574653
494.9085605798391, 0.7777777777777783
502.95358649789034, 0.8592593722873262
509.7608812549446, 0.9629631890190975
516.568232669106, 1
524.6132019300501, 0.9185187445746533
532.6582278481012, 0.814814927842882
538.8467136817642, 0.8000000000000004
544.4163339349287, 0.8444444444444447
551.2236286919831, 0.8740743001302085
556.1743833646492, 0.8518520779079863
561.7440036178139, 0.7037038167317715
567.3136238709784, 0.5481482611762154
573.5021097046413, 0.4000000000000005
580.3094044616957, 0.2962965223524311
592.0675105485232, 0.2296298556857641
604.4444255587421, 0.2296298556857641
624.8663664870121, 0.21481458875868065
637.8621470777293, 0.207407633463542
664.4725738396626, 0.207407633463542
689.8452694405986, 0.207407633463542
726.357262204971, 0.21481458875868065
759.1561181434599, 0.19999999999999962
800, 0.19999999999999962
