x, y
289.5705423954892, 0.15019768424059948
303.68098173292594, 0.16007904655610194
316.5644177981668, 0.17391309854520717
326.3803597247487, 0.21541507357827064
332.5153199184046, 0.2727272645029885
336.8098173292595, 0.3201580931122039
339.87728338425654, 0.3814229737105245
344.1717807951114, 0.45059287178754626
350.9202285830344, 0.5335968218536732
356.4417011824233, 0.6462450398005598
361.34971427120706, 0.7509881498016191
366.2576711926671, 0.833992099867746
368.711677737059, 0.8873517820531134
374.2331503364479, 0.942687763841719
377.91413206937386, 0.9802371849018688
382.2085733129049, 0.9960474460270864
387.7300459122938, 0.994071146423848
392.63805900107764, 0.9664031781463267
396.3190407340036, 0.9288537570861769
400.0000224669295, 0.8794466741072862
404.2944637104606, 0.8102766855631384
409.2024767992444, 0.7213438819208595
412.8834585321703, 0.654150238213513
421.4723971865563, 0.5316205674839979
431.2883671968001, 0.4347826558958919
442.3313123955779, 0.3221344379490053
452.7607419164268, 0.2332016343067264
468.0981845260595, 0.1166008171533632
487.1165527012944, 0.04347831986986485
509.81595877677904, 0.011857707152303849
534.3558557187266, 0
571.165673047986, 0.0019763448368013753
611.0429564322426, 0.0019763448368013753
658.89571896028, 0.0019763448368013753
724.539874475018, 0.0019763448368013753
773.0061526809843, 0.0019763448368013753
796.932533945003, 0.0019763448368013753
