x, y
349.4465028796039, 0.3924048890900856
369.3726948177264, 0.31012621095518345
389.2988867558489, 0.2088604798551382
407.5645873327832, 0.13291130224837808
423.6162571990098, 0.12025278406518744
439.1143877157169, 0.13291130224837808
454.05906334115133, 0.1708858910517577
470.11069097825447, 0.24050605100347056
487.26939731439666, 0.3417717821035163
502.2140307107077, 0.48101258488003634
517.7122034565382, 0.6265816810019618
534.3173704431608, 0.8037973140184095
549.262003839472, 0.9493668930134297
557.5645873327833, 0.9810124641617625
542.0664145869526, 0.898734027463407
565.3136737056984, 0.9873417232533573
573.6162571990099, 0.9999999999999999
580.2583071020096, 0.9999999999999999
586.3468598846132, 0.9936707409084046
592.4354548963402, 0.9683544288516671
597.9705105585477, 0.9113918213369548
602.9520268712358, 0.8481006790402896
609.0406218829628, 0.765822725215029
616.2361689063587, 0.6455694582767468
627.3062802307737, 0.4873416025350841
637.8228944347927, 0.36708833559680093
649.4465028796039, 0.2594935868417084
664.9446756254345, 0.1392403199034253
676.568326299369, 0.094936713444998
693.7269481772644, 0.037974588803379616
711.4391094046791, 0.025316070620189896
737.4539385836522, 0.012658035310095399
758.4870825334434, 0.018987052965142647
773.9852552792738, 0.018987052965142647
786.1623608444812, 0.018987052965142647
795.5720230368313, 0.018987052965142647
