x, y
354.90461364682125, 0.07908169819085285
368.39237133690824, 0.0994897804276166
378.8146963848019, 0.14030617845400153
384.33240778587435, 0.18622453865136304
390.4632169411981, 0.24489803782902342
403.9509746312851, 0.39795923848689513
417.4386761923091, 0.5714286381579593
427.8610573692657, 0.7193877598684256
440.12261955085023, 0.8545918593750219
450.54494459874394, 0.9464285797697449
459.12808864200974, 0.9821427820722958
467.0980788019613, 1
476.9073622246666, 0.9872448610197011
491.00816153994197, 0.9158163396381706
498.9782078289565, 0.841836720394723
508.1743934974106, 0.7193877598684256
516.7574814116135, 0.6020408782895336
529.0190997222609, 0.4209184185855759
540.0545225244058, 0.28061235690800307
552.9291824602415, 0.1581633963817057
567.029981775517, 0.07397973601987629
579.9046417113526, 0.04081639802638493
598.9101108025121, 0.015306120065787169
622.2070957862416, 0.010204157894810596
652.2479876795459, 0.007653060032893584
719.0735661176038, 0.007653060032893584
757.697545925111, 0.0025510978619170113
793.8692469737392, 0.0025510978619170113
803.0654326421932, 0.0025510978619170113
484.8774085136812, 0.9489795608552332
